frame_count,timestamp,start_seconds,drone_latitude,drone_longitude,drone_x_m,drone_y_m,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_distance_m,ground_x_m,ground_y_m,ground_latitude,ground_longitude
1704,2024-06-19 11:16:19.262,56.817,32.106803,35.205198,6.035053287139623,382.8277288378191,117.5,176.88096797405206,trajectory,60.0,fixed,67.83865662978104,9.726188204002998,315.08956488012944,32.10619449771998,35.20523714342152
1705,2024-06-19 11:16:19.296,56.851,32.106803,35.205198,6.035053287139623,382.8277288378191,117.5,176.88096797405206,trajectory,60.0,fixed,67.83865662978104,9.726188204002998,315.08956488012944,32.10619449771998,35.20523714342152
1706,2024-06-19 11:16:19.329,56.884,32.106794,35.205199,6.129350994516868,381.8258534209669,117.5,176.61779058528725,trajectory,60.0,fixed,67.83865662978104,10.13158839663879,314.1053585238503,32.106185656443856,35.20524144257367
1707,2024-06-19 11:16:19.362,56.917,32.106794,35.205199,6.129350994516868,381.8258534209669,117.5,176.61779058528725,trajectory,60.0,fixed,67.83865662978104,10.13158839663879,314.1053585238503,32.106185656443856,35.20524144257367
1708,2024-06-19 11:16:19.396,56.951,32.106794,35.205199,6.129350994516868,381.8258534209669,117.5,176.61779058528725,trajectory,60.0,fixed,67.83865662978104,10.13158839663879,314.1053585238503,32.106185656443856,35.20524144257367
1709,2024-06-19 11:16:19.429,56.984,32.106785,35.2052,6.2236487018941125,380.82397800411474,117.5,176.35779600614092,trajectory,60.0,fixed,67.83865662978104,10.533143294554554,313.12234146784505,32.1061768258514,35.205245700947586
1710,2024-06-19 11:16:19.462,57.017,32.106785,35.2052,6.2236487018941125,380.82397800411474,117.5,176.35779600614092,trajectory,60.0,fixed,67.83865662978104,10.533143294554554,313.12234146784505,32.1061768258514,35.205245700947586
1711,2024-06-19 11:16:19.496,57.051,32.106785,35.2052,6.2236487018941125,380.82397800411474,117.5,176.35779600614092,trajectory,60.0,fixed,67.83865662978104,10.533143294554554,313.12234146784505,32.1061768258514,35.205245700947586
1712,2024-06-19 11:16:19.529,57.084,32.106777,35.2052,6.2236487018941125,379.93342207778784,117.5,176.35779600614092,trajectory,60.0,fixed,67.83865662978104,10.533143294554554,312.23178554151815,32.1061688258514,35.205245700947586
1713,2024-06-19 11:16:19.562,57.117,32.106777,35.2052,6.2236487018941125,379.93342207778784,117.5,176.35779600614092,trajectory,60.0,fixed,67.83865662978104,10.533143294554554,312.23178554151815,32.1061688258514,35.205245700947586
1714,2024-06-19 11:16:19.596,57.151,32.106777,35.2052,6.2236487018941125,379.93342207778784,117.5,176.35779600614092,trajectory,60.0,fixed,67.83865662978104,10.533143294554554,312.23178554151815,32.1061688258514,35.205245700947586
1715,2024-06-19 11:16:19.629,57.184,32.106768,35.205201,6.317946409871197,378.9315466602275,117.5,176.10093736428564,trajectory,60.0,fixed,67.83865662978104,10.930905081627312,311.24990996587735,32.10616000551303,35.20524991909665
1716,2024-06-19 11:16:19.662,57.218,32.106768,35.205201,6.317946409871197,378.9315466602275,117.5,176.10093736428564,trajectory,60.0,fixed,67.83865662978104,10.930905081627312,311.24990996587735,32.10616000551303,35.20524991909665
1717,2024-06-19 11:16:19.696,57.251,32.106768,35.205201,6.317946409871197,378.9315466602275,117.5,176.10093736428564,trajectory,60.0,fixed,67.83865662978104,10.930905081627312,311.24990996587735,32.10616000551303,35.20524991909665
1718,2024-06-19 11:16:19.730,57.284,32.10676,35.205202,6.4122441172484415,378.0409907339007,117.5,176.1231495846614,trajectory,60.0,fixed,67.83865662978104,10.998963871125913,310.35757079051484,32.10615198949383,35.20525064084049
1719,2024-06-19 11:16:19.763,57.318,32.10676,35.205202,6.4122441172484415,378.0409907339007,117.5,176.1231495846614,trajectory,60.0,fixed,67.83865662978104,10.998963871125913,310.35757079051484,32.10615198949383,35.20525064084049
1720,2024-06-19 11:16:19.796,57.351,32.10676,35.205202,6.4122441172484415,378.0409907339007,117.5,176.1231495846614,trajectory,60.0,fixed,67.83865662978104,10.998963871125913,310.35757079051484,32.10615198949383,35.20525064084049
1721,2024-06-19 11:16:19.829,57.384,32.106751,35.205202,6.4122441172484415,377.03911531704847,117.5,176.1231495846614,trajectory,60.0,fixed,67.83865662978104,10.998963871125913,309.35569537366257,32.10614298949383,35.20525064084049
1722,2024-06-19 11:16:19.863,57.418,32.106751,35.205202,6.4122441172484415,377.03911531704847,117.5,176.1231495846614,trajectory,60.0,fixed,67.83865662978104,10.998963871125913,309.35569537366257,32.10614298949383,35.20525064084049
1723,2024-06-19 11:16:19.896,57.451,32.106751,35.205202,6.4122441172484415,377.03911531704847,117.5,176.1231495846614,trajectory,60.0,fixed,67.83865662978104,10.998963871125913,309.35569537366257,32.10614298949383,35.20525064084049
1724,2024-06-19 11:16:19.930,57.484,32.106742,35.205203,6.506541824625685,376.03723989948816,117.5,176.1451105408172,trajectory,60.0,fixed,67.83865662978104,11.067318797057489,308.35206687953445,32.10613397374568,35.20525136572477
1725,2024-06-19 11:16:19.963,57.518,32.106742,35.205203,6.506541824625685,376.03723989948816,117.5,176.1451105408172,trajectory,60.0,fixed,67.83865662978104,11.067318797057489,308.35206687953445,32.10613397374568,35.20525136572477
1726,2024-06-19 11:16:19.996,57.551,32.106742,35.205203,6.506541824625685,376.03723989948816,117.5,176.1451105408172,trajectory,60.0,fixed,67.83865662978104,11.067318797057489,308.35206687953445,32.10613397374568,35.20525136572477
1727,2024-06-19 11:16:20.030,57.585,32.106733,35.205204,6.600839532602769,375.035364482636,117.5,176.1451105408172,trajectory,60.0,fixed,67.83865662978104,11.161616505034571,307.3501914626823,32.10612497374568,35.205252365724775
1728,2024-06-19 11:16:20.063,57.618,32.106733,35.205204,6.600839532602769,375.035364482636,117.5,176.1451105408172,trajectory,60.0,fixed,67.83865662978104,11.161616505034571,307.3501914626823,32.10612497374568,35.205252365724775
1729,2024-06-19 11:16:20.096,57.651,32.106733,35.205204,6.600839532602769,375.035364482636,117.5,176.1451105408172,trajectory,60.0,fixed,67.83865662978104,11.161616505034571,307.3501914626823,32.10612497374568,35.205252365724775
1730,2024-06-19 11:16:20.130,57.685,32.106725,35.205205,6.6951372399800135,374.144808555601,117.5,176.14511054095613,trajectory,60.0,fixed,67.83865662978104,11.255914212247697,306.4596355356362,32.10611697374568,35.20525336572477
1731,2024-06-19 11:16:20.163,57.718,32.106725,35.205205,6.6951372399800135,374.144808555601,117.5,176.14511054095613,trajectory,60.0,fixed,67.83865662978104,11.255914212247697,306.4596355356362,32.10611697374568,35.20525336572477
1732,2024-06-19 11:16:20.197,57.751,32.106725,35.205205,6.6951372399800135,374.144808555601,117.5,176.14511054095613,trajectory,60.0,fixed,67.83865662978104,11.255914212247697,306.4596355356362,32.10611697374568,35.20525336572477
1733,2024-06-19 11:16:20.230,57.785,32.106716,35.205205,6.6951372399800135,373.1429331387488,117.5,175.89393164169542,trajectory,60.0,fixed,67.83865662978104,11.552594385103845,305.47840444448667,32.10610815919681,35.20525651193246
1734,2024-06-19 11:16:20.263,57.818,32.106716,35.205205,6.6951372399800135,373.1429331387488,117.5,175.89393164169542,trajectory,60.0,fixed,67.83865662978104,11.552594385103845,305.47840444448667,32.10610815919681,35.20525651193246
1735,2024-06-19 11:16:20.297,57.851,32.106716,35.205205,6.6951372399800135,373.1429331387488,117.5,175.89393164169542,trajectory,60.0,fixed,67.83865662978104,11.552594385103845,305.47840444448667,32.10610815919681,35.20525651193246
1736,2024-06-19 11:16:20.330,57.885,32.106707,35.205206,6.789434947357259,372.14105772189663,117.5,175.89393164169542,trajectory,60.0,fixed,67.83865662978104,11.646892092481092,304.4765290276345,32.106099159196816,35.20525751193246
1737,2024-06-19 11:16:20.363,57.918,32.106707,35.205206,6.789434947357259,372.14105772189663,117.5,175.89393164169542,trajectory,60.0,fixed,67.83865662978104,11.646892092481092,304.4765290276345,32.106099159196816,35.20525751193246
1738,2024-06-19 11:16:20.397,57.952,32.106707,35.205206,6.789434947357259,372.14105772189663,117.5,175.89393164169542,trajectory,60.0,fixed,67.83865662978104,11.646892092481092,304.4765290276345,32.106099159196816,35.20525751193246
1739,2024-06-19 11:16:20.430,57.985,32.106698,35.205207,6.883732655334342,371.1391823050444,117.5,175.8939316399601,trajectory,60.0,fixed,67.83865662978104,11.74118980250752,303.4746536109294,32.10609015919682,35.205258511932485
1740,2024-06-19 11:16:20.463,58.018,32.106698,35.205207,6.883732655334342,371.1391823050444,117.5,175.8939316399601,trajectory,60.0,fixed,67.83865662978104,11.74118980250752,303.4746536109294,32.10609015919682,35.205258511932485
1741,2024-06-19 11:16:20.497,58.052,32.106698,35.205207,6.883732655334342,371.1391823050444,117.5,175.8939316399601,trajectory,60.0,fixed,67.83865662978104,11.74118980250752,303.4746536109294,32.10609015919682,35.205258511932485
1742,2024-06-19 11:16:20.530,58.085,32.106689,35.205207,6.883732655334342,370.13730688819226,117.5,175.64573028351197,trajectory,60.0,fixed,67.83865662978104,12.034261370403454,302.4944551794671,32.106081353924495,35.20526161987196
1743,2024-06-19 11:16:20.564,58.118,32.106689,35.205207,6.883732655334342,370.13730688819226,117.5,175.64573028351197,trajectory,60.0,fixed,67.83865662978104,12.034261370403454,302.4944551794671,32.106081353924495,35.20526161987196
1744,2024-06-19 11:16:20.597,58.152,32.106689,35.205207,6.883732655334342,370.13730688819226,117.5,175.64573028351197,trajectory,60.0,fixed,67.83865662978104,12.034261370403454,302.4944551794671,32.106081353924495,35.20526161987196
1745,2024-06-19 11:16:20.630,58.185,32.10668,35.205208,6.9780303627115865,369.13543146992384,117.5,175.64573028539144,trajectory,60.0,fixed,67.83865662978104,12.128559075561805,301.49257976102973,32.10607235392448,35.20526261987193
1746,2024-06-19 11:16:20.664,58.218,32.10668,35.205208,6.9780303627115865,369.13543146992384,117.5,175.64573028539144,trajectory,60.0,fixed,67.83865662978104,12.128559075561805,301.49257976102973,32.10607235392448,35.20526261987193
1747,2024-06-19 11:16:20.697,58.252,32.10668,35.205208,6.9780303627115865,369.13543146992384,117.5,175.64573028539144,trajectory,60.0,fixed,67.83865662978104,12.128559075561805,301.49257976102973,32.10607235392448,35.20526261987193
1748,2024-06-19 11:16:20.730,58.285,32.106671,35.205209,7.072328070688669,368.13355605307163,117.5,175.66996303930864,trajectory,60.0,fixed,67.83865662978104,12.194247365205623,300.48853202266866,32.10606333441019,35.20526331647731
1749,2024-06-19 11:16:20.765,58.319,32.106671,35.205209,7.072328070688669,368.13355605307163,117.5,175.66996303930864,trajectory,60.0,fixed,67.83865662978104,12.194247365205623,300.48853202266866,32.10606333441019,35.20526331647731
1750,2024-06-19 11:16:20.797,58.352,32.106671,35.205209,7.072328070688669,368.13355605307163,117.5,175.66996303930864,trajectory,60.0,fixed,67.83865662978104,12.194247365205623,300.48853202266866,32.10606333441019,35.20526331647731
1751,2024-06-19 11:16:20.830,58.385,32.106662,35.20521,7.166625778065914,367.13168063621947,117.5,175.42590723821536,trajectory,60.0,fixed,67.83865662978104,12.576636943256402,299.5090874256227,32.10605453590968,35.20526737160853
1752,2024-06-19 11:16:20.864,58.419,32.106662,35.20521,7.166625778065914,367.13168063621947,117.5,175.42590723821536,trajectory,60.0,fixed,67.83865662978104,12.576636943256402,299.5090874256227,32.10605453590968,35.20526737160853
1753,2024-06-19 11:16:20.897,58.452,32.106662,35.20521,7.166625778065914,367.13168063621947,117.5,175.42590723821536,trajectory,60.0,fixed,67.83865662978104,12.576636943256402,299.5090874256227,32.10605453590968,35.20526737160853
1754,2024-06-19 11:16:20.930,58.485,32.106653,35.20521,7.166625778065914,366.12980521936726,117.5,175.40046298852633,trajectory,60.0,fixed,67.83865662978104,12.606666651191382,298.50962118655013,32.10604555755169,35.205267690064915
1755,2024-06-19 11:16:20.964,58.519,32.106653,35.20521,7.166625778065914,366.12980521936726,117.5,175.40046298852633,trajectory,60.0,fixed,67.83865662978104,12.606666651191382,298.50962118655013,32.10604555755169,35.205267690064915
1756,2024-06-19 11:16:20.997,58.552,32.106653,35.20521,7.166625778065914,366.12980521936726,117.5,175.40046298852633,trajectory,60.0,fixed,67.83865662978104,12.606666651191382,298.50962118655013,32.10604555755169,35.205267690064915
1757,2024-06-19 11:16:21.030,58.585,32.106644,35.205211,7.260923485443159,365.1279298025151,117.5,175.42590723837634,trajectory,60.0,fixed,67.83865662978104,12.670934650443643,297.50533659190313,32.10603653590968,35.20526837160852
1758,2024-06-19 11:16:21.064,58.619,32.106644,35.205211,7.260923485443159,365.1279298025151,117.5,175.42590723837634,trajectory,60.0,fixed,67.83865662978104,12.670934650443643,297.50533659190313,32.10603653590968,35.20526837160852
1759,2024-06-19 11:16:21.097,58.652,32.106644,35.205211,7.260923485443159,365.1279298025151,117.5,175.42590723837634,trajectory,60.0,fixed,67.83865662978104,12.670934650443643,297.50533659190313,32.10603653590968,35.20526837160852
1760,2024-06-19 11:16:21.131,58.686,32.106635,35.205212,7.355221193420241,364.12605438424663,117.5,175.45107211409686,trajectory,60.0,fixed,67.83865662978104,12.73553132264966,296.50109156542766,32.106027514623115,35.2052690566376
1761,2024-06-19 11:16:21.164,58.719,32.106635,35.205212,7.355221193420241,364.12605438424663,117.5,175.45107211409686,trajectory,60.0,fixed,67.83865662978104,12.73553132264966,296.50109156542766,32.106027514623115,35.2052690566376
1762,2024-06-19 11:16:21.197,58.752,32.106635,35.205212,7.355221193420241,364.12605438424663,117.5,175.45107211409686,trajectory,60.0,fixed,67.83865662978104,12.73553132264966,296.50109156542766,32.106027514623115,35.2052690566376
1763,2024-06-19 11:16:21.231,58.786,32.106626,35.205213,7.449518900797487,363.12417896739447,117.5,175.18471163384856,trajectory,60.0,fixed,67.83865662978104,13.144149241749567,295.5249591596686,32.10601874587652,35.20527338991281
1764,2024-06-19 11:16:21.264,58.819,32.106626,35.205213,7.449518900797487,363.12417896739447,117.5,175.18471163384856,trajectory,60.0,fixed,67.83865662978104,13.144149241749567,295.5249591596686,32.10601874587652,35.20527338991281
1765,2024-06-19 11:16:21.297,58.852,32.106626,35.205213,7.449518900797487,363.12417896739447,117.5,175.18471163384856,trajectory,60.0,fixed,67.83865662978104,13.144149241749567,295.5249591596686,32.10601874587652,35.20527338991281
1766,2024-06-19 11:16:21.331,58.886,32.106617,35.205214,7.5438166081747315,362.12230355054226,117.5,175.18471163215486,trajectory,60.0,fixed,67.83865662978104,13.238446951125098,294.5230837429847,32.10600974587653,35.20527438991284
1767,2024-06-19 11:16:21.368,58.919,32.106617,35.205214,7.5438166081747315,362.12230355054226,117.5,175.18471163215486,trajectory,60.0,fixed,67.83865662978104,13.238446951125098,294.5230837429847,32.10600974587653,35.20527438991284
1768,2024-06-19 11:16:21.397,58.952,32.106617,35.205214,7.5438166081747315,362.12230355054226,117.5,175.18471163215486,trajectory,60.0,fixed,67.83865662978104,13.238446951125098,294.5230837429847,32.10600974587653,35.20527438991284
1769,2024-06-19 11:16:21.431,58.986,32.106608,35.205215,7.638114316151815,361.1204281336901,117.5,174.91855961444253,trajectory,60.0,fixed,67.83865662978104,13.646695947679065,293.5483904249558,32.106000990057474,35.20527871927573
1770,2024-06-19 11:16:21.465,59.019,32.106608,35.205215,7.638114316151815,361.1204281336901,117.5,174.91855961444253,trajectory,60.0,fixed,67.83865662978104,13.646695947679065,293.5483904249558,32.106000990057474,35.20527871927573
1771,2024-06-19 11:16:21.498,59.052,32.106608,35.205215,7.638114316151815,361.1204281336901,117.5,174.91855961444253,trajectory,60.0,fixed,67.83865662978104,13.646695947679065,293.5483904249558,32.106000990057474,35.20527871927573
1772,2024-06-19 11:16:21.531,59.086,32.106599,35.205216,7.732412023529059,360.1185527168379,117.5,174.65262728664823,trajectory,60.0,fixed,67.83865662978104,14.054556307241338,292.5751309424766,32.10599224711879,35.20528304451725
1773,2024-06-19 11:16:21.565,59.119,32.106599,35.205216,7.732412023529059,360.1185527168379,117.5,174.65262728664823,trajectory,60.0,fixed,67.83865662978104,14.054556307241338,292.5751309424766,32.10599224711879,35.20528304451725
1774,2024-06-19 11:16:21.598,59.153,32.106599,35.205216,7.732412023529059,360.1185527168379,117.5,174.65262728664823,trajectory,60.0,fixed,67.83865662978104,14.054556307241338,292.5751309424766,32.10599224711879,35.20528304451725
1775,2024-06-19 11:16:21.631,59.186,32.10659,35.205217,7.826709730906304,359.11667729856947,117.5,174.65262728627454,trajectory,60.0,fixed,67.83865662978104,14.148854015059124,291.5732555242495,32.10598324711878,35.20528404451725
1776,2024-06-19 11:16:21.665,59.219,32.10659,35.205217,7.826709730906304,359.11667729856947,117.5,174.65262728627454,trajectory,60.0,fixed,67.83865662978104,14.148854015059124,291.5732555242495,32.10598324711878,35.20528404451725
