subtitle_index,start_time,end_time,start_seconds,end_seconds,frame_count,diff_time_ms,timestamp,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,rel_alt,abs_alt,ct
17016,"00:09:27,676","00:09:27,709",567.676,567.709,17016,33,2024-06-19 11:10:58.876,200.0,1/4000.0,170.0,0.0,default,240.0,32.105175,35.207771,119.9,804.941,4784.0
17017,"00:09:27,709","00:09:27,742",567.709,567.742,17017,33,2024-06-19 11:10:58.908,200.0,1/4000.0,170.0,0.0,default,240.0,32.105175,35.207771,119.9,804.941,4783.0
17018,"00:09:27,742","00:09:27,776",567.742,567.776,17018,34,2024-06-19 11:10:58.941,200.0,1/4000.0,170.0,0.0,default,240.0,32.10518,35.207779,119.9,804.941,4783.0
17019,"00:09:27,776","00:09:27,809",567.776,567.809,17019,33,2024-06-19 11:10:58.975,200.0,1/4000.0,170.0,0.0,default,240.0,32.10518,35.207779,119.9,804.941,4783.0
17020,"00:09:27,809","00:09:27,843",567.809,567.843,17020,34,2024-06-19 11:10:59.008,200.0,1/4000.0,170.0,0.0,default,240.0,32.10518,35.207779,119.9,804.941,4783.0
17021,"00:09:27,843","00:09:27,876",567.843,567.876,17021,33,2024-06-19 11:10:59.041,200.0,1/4000.0,170.0,0.0,default,240.0,32.105186,35.207787,119.9,804.941,4783.0
17022,"00:09:27,876","00:09:27,909",567.876,567.909,17022,33,2024-06-19 11:10:59.075,200.0,1/4000.0,170.0,0.0,default,240.0,32.105186,35.207787,119.9,804.941,4783.0
17023,"00:09:27,909","00:09:27,943",567.909,567.943,17023,34,2024-06-19 11:10:59.108,200.0,1/4000.0,170.0,0.0,default,240.0,32.105186,35.207787,119.9,804.941,4783.0
17024,"00:09:27,943","00:09:27,976",567.943,567.976,17024,33,2024-06-19 11:10:59.141,200.0,1/4000.0,170.0,0.0,default,240.0,32.105191,35.207795,119.9,804.941,4783.0
17025,"00:09:27,976","00:09:28,009",567.976,568.009,17025,33,2024-06-19 11:10:59.175,200.0,1/4000.0,170.0,0.0,default,240.0,32.105191,35.207795,119.9,804.941,4783.0
17026,"00:09:28,009","00:09:28,043",568.009,568.043,17026,34,2024-06-19 11:10:59.208,200.0,1/4000.0,170.0,0.0,default,240.0,32.105191,35.207795,119.9,804.941,4783.0
17027,"00:09:28,043","00:09:28,076",568.043,568.076,17027,33,2024-06-19 11:10:59.242,200.0,1/4000.0,170.0,0.0,default,240.0,32.105196,35.207803,119.9,804.941,4783.0
17028,"00:09:28,076","00:09:28,109",568.076,568.109,17028,33,2024-06-19 11:10:59.276,200.0,1/4000.0,170.0,0.0,default,240.0,32.105196,35.207803,119.9,804.941,4783.0
17029,"00:09:28,109","00:09:28,143",568.109,568.143,17029,34,2024-06-19 11:10:59.308,200.0,1/4000.0,170.0,0.0,default,240.0,32.105196,35.207803,119.9,804.941,4783.0
17030,"00:09:28,143","00:09:28,176",568.143,568.176,17030,33,2024-06-19 11:10:59.342,200.0,1/4000.0,170.0,0.0,default,240.0,32.105201,35.207812,119.9,804.941,4783.0
17031,"00:09:28,176","00:09:28,210",568.176,568.21,17031,34,2024-06-19 11:10:59.376,200.0,1/4000.0,170.0,0.0,default,240.0,32.105201,35.207812,119.9,804.941,4783.0
17032,"00:09:28,210","00:09:28,243",568.21,568.243,17032,33,2024-06-19 11:10:59.409,200.0,1/4000.0,170.0,0.0,default,240.0,32.105201,35.207812,119.9,804.941,4783.0
17033,"00:09:28,243","00:09:28,276",568.243,568.276,17033,33,2024-06-19 11:10:59.442,200.0,1/4000.0,170.0,0.0,default,240.0,32.105206,35.20782,119.9,804.941,4783.0
17034,"00:09:28,276","00:09:28,310",568.276,568.31,17034,34,2024-06-19 11:10:59.475,200.0,1/4000.0,170.0,0.0,default,240.0,32.105206,35.20782,119.9,804.941,4783.0
17035,"00:09:28,310","00:09:28,343",568.31,568.343,17035,33,2024-06-19 11:10:59.509,200.0,1/4000.0,170.0,0.0,default,240.0,32.105206,35.20782,119.9,804.941,4783.0
17036,"00:09:28,343","00:09:28,376",568.343,568.376,17036,33,2024-06-19 11:10:59.542,200.0,1/4000.0,170.0,0.0,default,240.0,32.10521,35.207829,119.9,804.941,4783.0
17037,"00:09:28,376","00:09:28,410",568.376,568.41,17037,34,2024-06-19 11:10:59.576,200.0,1/4000.0,170.0,0.0,default,240.0,32.10521,35.207829,119.9,804.941,4783.0
17038,"00:09:28,410","00:09:28,443",568.41,568.443,17038,33,2024-06-19 11:10:59.609,200.0,1/4000.0,170.0,0.0,default,240.0,32.10521,35.207829,119.9,804.941,4783.0
17039,"00:09:28,443","00:09:28,476",568.443,568.476,17039,33,2024-06-19 11:10:59.642,200.0,1/4000.0,170.0,0.0,default,240.0,32.105215,35.207838,119.9,804.941,4785.0
17040,"00:09:28,476","00:09:28,510",568.476,568.51,17040,34,2024-06-19 11:10:59.676,200.0,1/4000.0,170.0,0.0,default,240.0,32.105215,35.207838,119.9,804.941,4785.0
17041,"00:09:28,510","00:09:28,543",568.51,568.543,17041,33,2024-06-19 11:10:59.709,200.0,1/4000.0,170.0,0.0,default,240.0,32.105215,35.207838,119.9,804.941,4787.0
17042,"00:09:28,543","00:09:28,577",568.543,568.577,17042,34,2024-06-19 11:10:59.742,200.0,1/4000.0,170.0,0.0,default,240.0,32.105219,35.207846,119.9,804.941,4787.0
17043,"00:09:28,577","00:09:28,610",568.577,568.61,17043,33,2024-06-19 11:10:59.776,200.0,1/4000.0,170.0,0.0,default,240.0,32.105219,35.207846,119.9,804.941,4789.0
17044,"00:09:28,610","00:09:28,643",568.61,568.643,17044,33,2024-06-19 11:10:59.809,200.0,1/4000.0,170.0,0.0,default,240.0,32.105219,35.207846,119.9,804.941,4789.0
17045,"00:09:28,643","00:09:28,677",568.643,568.677,17045,34,2024-06-19 11:10:59.842,200.0,1/4000.0,170.0,0.0,default,240.0,32.105223,35.207855,119.9,804.941,4791.0
17046,"00:09:28,677","00:09:28,710",568.677,568.71,17046,33,2024-06-19 11:10:59.876,200.0,1/4000.0,170.0,0.0,default,240.0,32.105223,35.207855,119.9,804.941,4791.0
17047,"00:09:28,710","00:09:28,743",568.71,568.743,17047,33,2024-06-19 11:10:59.909,200.0,1/4000.0,170.0,0.0,default,240.0,32.105223,35.207855,119.9,804.941,4793.0
17048,"00:09:28,743","00:09:28,777",568.743,568.777,17048,34,2024-06-19 11:10:59.942,200.0,1/4000.0,170.0,0.0,default,240.0,32.105227,35.207864,119.9,804.941,4793.0
17049,"00:09:28,777","00:09:28,810",568.777,568.81,17049,33,2024-06-19 11:10:59.976,200.0,1/4000.0,170.0,0.0,default,240.0,32.105227,35.207864,119.9,804.941,4795.0
17050,"00:09:28,810","00:09:28,843",568.81,568.843,17050,33,2024-06-19 11:11:00.009,200.0,1/4000.0,170.0,0.0,default,240.0,32.105227,35.207864,119.9,804.941,4795.0
17051,"00:09:28,843","00:09:28,877",568.843,568.877,17051,34,2024-06-19 11:11:00.042,200.0,1/4000.0,170.0,0.0,default,240.0,32.105231,35.207873,119.9,804.941,4798.0
17052,"00:09:28,877","00:09:28,910",568.877,568.91,17052,33,2024-06-19 11:11:00.076,200.0,1/4000.0,170.0,0.0,default,240.0,32.105231,35.207873,119.9,804.941,4798.0
17053,"00:09:28,910","00:09:28,944",568.91,568.944,17053,34,2024-06-19 11:11:00.109,200.0,1/4000.0,170.0,0.0,default,240.0,32.105231,35.207873,119.9,804.941,4800.0
17054,"00:09:28,944","00:09:28,977",568.944,568.977,17054,33,2024-06-19 11:11:00.143,200.0,1/4000.0,170.0,0.0,default,240.0,32.105234,35.207882,119.9,804.941,4800.0
17055,"00:09:28,977","00:09:29,010",568.977,569.01,17055,33,2024-06-19 11:11:00.176,200.0,1/4000.0,170.0,0.0,default,240.0,32.105234,35.207882,119.9,804.941,4803.0
17056,"00:09:29,010","00:09:29,044",569.01,569.044,17056,34,2024-06-19 11:11:00.209,200.0,1/4000.0,170.0,0.0,default,240.0,32.105234,35.207882,119.9,804.941,4803.0
17057,"00:09:29,044","00:09:29,077",569.044,569.077,17057,33,2024-06-19 11:11:00.246,200.0,1/4000.0,170.0,0.0,default,240.0,32.105238,35.207892,119.9,804.941,4806.0
17058,"00:09:29,077","00:09:29,110",569.077,569.11,17058,33,2024-06-19 11:11:00.276,200.0,1/4000.0,170.0,0.0,default,240.0,32.105238,35.207892,119.9,804.941,4806.0
17059,"00:09:29,110","00:09:29,144",569.11,569.144,17059,34,2024-06-19 11:11:00.309,200.0,1/4000.0,170.0,0.0,default,240.0,32.105238,35.207892,119.9,804.941,4809.0
17060,"00:09:29,144","00:09:29,177",569.144,569.177,17060,33,2024-06-19 11:11:00.343,200.0,1/4000.0,170.0,0.0,default,240.0,32.105242,35.207901,119.9,804.941,4809.0
17061,"00:09:29,177","00:09:29,210",569.177,569.21,17061,33,2024-06-19 11:11:00.377,200.0,1/4000.0,170.0,0.0,default,240.0,32.105242,35.207901,119.9,804.941,4812.0
17062,"00:09:29,210","00:09:29,244",569.21,569.244,17062,34,2024-06-19 11:11:00.409,200.0,1/4000.0,170.0,0.0,default,240.0,32.105242,35.207901,119.9,804.941,4812.0
17063,"00:09:29,244","00:09:29,277",569.244,569.277,17063,33,2024-06-19 11:11:00.443,200.0,1/4000.0,170.0,0.0,default,240.0,32.105246,35.20791,119.9,804.941,4815.0
17064,"00:09:29,277","00:09:29,310",569.277,569.31,17064,33,2024-06-19 11:11:00.476,200.0,1/4000.0,170.0,0.0,default,240.0,32.105246,35.20791,119.9,804.941,4815.0
17065,"00:09:29,310","00:09:29,344",569.31,569.344,17065,34,2024-06-19 11:11:00.510,200.0,1/4000.0,170.0,0.0,default,240.0,32.105246,35.20791,119.9,804.941,4817.0
17066,"00:09:29,344","00:09:29,377",569.344,569.377,17066,33,2024-06-19 11:11:00.543,200.0,1/4000.0,170.0,0.0,default,240.0,32.105249,35.207919,119.9,804.941,4817.0
17067,"00:09:29,377","00:09:29,411",569.377,569.411,17067,34,2024-06-19 11:11:00.576,200.0,1/4000.0,170.0,0.0,default,240.0,32.105249,35.207919,119.9,804.941,4820.0
17068,"00:09:29,411","00:09:29,444",569.411,569.444,17068,33,2024-06-19 11:11:00.610,200.0,1/4000.0,170.0,0.0,default,240.0,32.105249,35.207919,119.9,804.941,4820.0
17069,"00:09:29,444","00:09:29,477",569.444,569.477,17069,33,2024-06-19 11:11:00.643,200.0,1/4000.0,170.0,0.0,default,240.0,32.105253,35.207929,119.9,804.941,4823.0
17070,"00:09:29,477","00:09:29,511",569.477,569.511,17070,34,2024-06-19 11:11:00.677,200.0,1/4000.0,170.0,0.0,default,240.0,32.105253,35.207929,119.9,804.941,4823.0
17071,"00:09:29,511","00:09:29,544",569.511,569.544,17071,33,2024-06-19 11:11:00.710,200.0,1/4000.0,170.0,0.0,default,240.0,32.105253,35.207929,119.9,804.941,4825.0
17072,"00:09:29,544","00:09:29,577",569.544,569.577,17072,33,2024-06-19 11:11:00.746,200.0,1/4000.0,170.0,0.0,default,240.0,32.105256,35.207938,119.9,804.941,4825.0
17073,"00:09:29,577","00:09:29,611",569.577,569.611,17073,34,2024-06-19 11:11:00.776,200.0,1/4000.0,170.0,0.0,default,240.0,32.105256,35.207938,119.9,804.941,4825.0
17074,"00:09:29,611","00:09:29,644",569.611,569.644,17074,33,2024-06-19 11:11:00.810,200.0,1/4000.0,170.0,0.0,default,240.0,32.105256,35.207938,119.9,804.941,4828.0
17075,"00:09:29,644","00:09:29,677",569.644,569.677,17075,33,2024-06-19 11:11:00.847,200.0,1/4000.0,170.0,0.0,default,240.0,32.10526,35.207947,119.9,804.941,4828.0
17076,"00:09:29,677","00:09:29,711",569.677,569.711,17076,34,2024-06-19 11:11:00.877,200.0,1/4000.0,170.0,0.0,default,240.0,32.10526,35.207947,119.9,804.941,4828.0
17077,"00:09:29,711","00:09:29,744",569.711,569.744,17077,33,2024-06-19 11:11:00.910,200.0,1/4000.0,170.0,0.0,default,240.0,32.10526,35.207947,119.9,804.941,4830.0
17078,"00:09:29,744","00:09:29,778",569.744,569.778,17078,34,2024-06-19 11:11:00.945,200.0,1/4000.0,170.0,0.0,default,240.0,32.105264,35.207957,119.9,804.941,4830.0
17079,"00:09:29,778","00:09:29,811",569.778,569.811,17079,33,2024-06-19 11:11:00.977,200.0,1/4000.0,170.0,0.0,default,240.0,32.105264,35.207957,119.9,804.941,4832.0
17080,"00:09:29,811","00:09:29,844",569.811,569.844,17080,33,2024-06-19 11:11:01.010,200.0,1/4000.0,170.0,0.0,default,240.0,32.105264,35.207957,119.9,804.941,4832.0
17081,"00:09:29,844","00:09:29,878",569.844,569.878,17081,34,2024-06-19 11:11:01.043,200.0,1/4000.0,170.0,0.0,default,240.0,32.105268,35.207966,119.9,804.941,4834.0
17082,"00:09:29,878","00:09:29,911",569.878,569.911,17082,33,2024-06-19 11:11:01.077,200.0,1/4000.0,170.0,0.0,default,240.0,32.105268,35.207966,119.9,804.941,4834.0
17083,"00:09:29,911","00:09:29,944",569.911,569.944,17083,33,2024-06-19 11:11:01.110,200.0,1/4000.0,170.0,0.0,default,240.0,32.105268,35.207966,119.9,804.941,4836.0
17084,"00:09:29,944","00:09:29,978",569.944,569.978,17084,34,2024-06-19 11:11:01.143,200.0,1/4000.0,170.0,0.0,default,240.0,32.105271,35.207975,119.9,804.941,4836.0
17085,"00:09:29,978","00:09:30,011",569.978,570.011,17085,33,2024-06-19 11:11:01.177,200.0,1/4000.0,170.0,0.0,default,240.0,32.105271,35.207975,119.9,804.941,4838.0
17086,"00:09:30,011","00:09:30,044",570.011,570.044,17086,33,2024-06-19 11:11:01.210,200.0,1/4000.0,170.0,0.0,default,240.0,32.105271,35.207975,119.9,804.941,4838.0
17087,"00:09:30,044","00:09:30,078",570.044,570.078,17087,34,2024-06-19 11:11:01.243,200.0,1/4000.0,170.0,0.0,default,240.0,32.105275,35.207985,119.9,804.941,4840.0
17088,"00:09:30,078","00:09:30,111",570.078,570.111,17088,33,2024-06-19 11:11:01.277,200.0,1/4000.0,170.0,0.0,default,240.0,32.105275,35.207985,119.9,804.941,4840.0
17089,"00:09:30,111","00:09:30,145",570.111,570.145,17089,34,2024-06-19 11:11:01.310,200.0,1/4000.0,170.0,0.0,default,240.0,32.105275,35.207985,119.9,804.941,4840.0
17090,"00:09:30,145","00:09:30,178",570.145,570.178,17090,33,2024-06-19 11:11:01.344,200.0,1/4000.0,170.0,0.0,default,240.0,32.105279,35.207994,119.9,804.941,4842.0
17091,"00:09:30,178","00:09:30,211",570.178,570.211,17091,33,2024-06-19 11:11:01.377,200.0,1/4000.0,170.0,0.0,default,240.0,32.105279,35.207994,119.9,804.941,4842.0
17092,"00:09:30,211","00:09:30,245",570.211,570.245,17092,34,2024-06-19 11:11:01.410,200.0,1/4000.0,170.0,0.0,default,240.0,32.105279,35.207994,119.9,804.941,4842.0
17093,"00:09:30,245","00:09:30,278",570.245,570.278,17093,33,2024-06-19 11:11:01.444,200.0,1/4000.0,170.0,0.0,default,240.0,32.105282,35.208004,119.9,804.941,4845.0
17094,"00:09:30,278","00:09:30,311",570.278,570.311,17094,33,2024-06-19 11:11:01.477,200.0,1/4000.0,170.0,0.0,default,240.0,32.105282,35.208004,119.9,804.941,4845.0
17095,"00:09:30,311","00:09:30,345",570.311,570.345,17095,34,2024-06-19 11:11:01.510,200.0,1/4000.0,170.0,0.0,default,240.0,32.105282,35.208004,119.9,804.941,4847.0
17096,"00:09:30,345","00:09:30,378",570.345,570.378,17096,33,2024-06-19 11:11:01.544,200.0,1/4000.0,170.0,0.0,default,240.0,32.105286,35.208013,119.9,804.941,4847.0
17097,"00:09:30,378","00:09:30,411",570.378,570.411,17097,33,2024-06-19 11:11:01.577,200.0,1/4000.0,170.0,0.0,default,240.0,32.105286,35.208013,119.9,804.941,4849.0
17098,"00:09:30,411","00:09:30,445",570.411,570.445,17098,34,2024-06-19 11:11:01.614,200.0,1/4000.0,170.0,0.0,default,240.0,32.105286,35.208013,119.9,804.941,4849.0
17099,"00:09:30,445","00:09:30,478",570.445,570.478,17099,33,2024-06-19 11:11:01.645,200.0,1/4000.0,170.0,0.0,default,240.0,32.10529,35.208023,119.9,804.941,4851.0
17100,"00:09:30,478","00:09:30,512",570.478,570.512,17100,34,2024-06-19 11:11:01.677,200.0,1/4000.0,170.0,0.0,default,240.0,32.10529,35.208023,119.9,804.941,4851.0
17101,"00:09:30,512","00:09:30,545",570.512,570.545,17101,33,2024-06-19 11:11:01.711,200.0,1/4000.0,170.0,0.0,default,240.0,32.10529,35.208023,119.9,804.941,4853.0
17102,"00:09:30,545","00:09:30,578",570.545,570.578,17102,33,2024-06-19 11:11:01.744,200.0,1/4000.0,170.0,0.0,default,240.0,32.105293,35.208032,119.9,804.941,4853.0
17103,"00:09:30,578","00:09:30,612",570.578,570.612,17103,34,2024-06-19 11:11:01.777,200.0,1/4000.0,170.0,0.0,default,240.0,32.105293,35.208032,119.9,804.941,4856.0
17104,"00:09:30,612","00:09:30,645",570.612,570.645,17104,33,2024-06-19 11:11:01.811,200.0,1/4000.0,170.0,0.0,default,240.0,32.105293,35.208032,119.9,804.941,4856.0
17105,"00:09:30,645","00:09:30,678",570.645,570.678,17105,33,2024-06-19 11:11:01.844,200.0,1/4000.0,170.0,0.0,default,240.0,32.105297,35.208042,119.9,804.941,4859.0
17106,"00:09:30,678","00:09:30,712",570.678,570.712,17106,34,2024-06-19 11:11:01.878,200.0,1/4000.0,170.0,0.0,default,240.0,32.105297,35.208042,119.9,804.941,4859.0
17107,"00:09:30,712","00:09:30,745",570.712,570.745,17107,33,2024-06-19 11:11:01.911,200.0,1/4000.0,170.0,0.0,default,240.0,32.105297,35.208042,119.9,804.941,4861.0
17108,"00:09:30,745","00:09:30,778",570.745,570.778,17108,33,2024-06-19 11:11:01.945,200.0,1/4000.0,170.0,0.0,default,240.0,32.105301,35.208051,119.9,804.941,4861.0
17109,"00:09:30,778","00:09:30,812",570.778,570.812,17109,34,2024-06-19 11:11:01.978,200.0,1/4000.0,170.0,0.0,default,240.0,32.105301,35.208051,119.9,804.941,4864.0
17110,"00:09:30,812","00:09:30,845",570.812,570.845,17110,33,2024-06-19 11:11:02.011,200.0,1/4000.0,170.0,0.0,default,240.0,32.105301,35.208051,119.9,804.941,4864.0
17111,"00:09:30,845","00:09:30,879",570.845,570.879,17111,34,2024-06-19 11:11:02.044,200.0,1/4000.0,170.0,0.0,default,240.0,32.105305,35.208061,119.9,804.941,4864.0
17112,"00:09:30,879","00:09:30,912",570.879,570.912,17112,33,2024-06-19 11:11:02.078,200.0,1/4000.0,170.0,0.0,default,240.0,32.105305,35.208061,119.9,804.941,4866.0
17113,"00:09:30,912","00:09:30,945",570.912,570.945,17113,33,2024-06-19 11:11:02.111,200.0,1/4000.0,170.0,0.0,default,240.0,32.105305,35.208061,119.9,804.941,4866.0
17114,"00:09:30,945","00:09:30,979",570.945,570.979,17114,34,2024-06-19 11:11:02.144,200.0,1/4000.0,170.0,0.0,default,240.0,32.105308,35.20807,119.9,804.941,4868.0
17115,"00:09:30,979","00:09:31,012",570.979,571.012,17115,33,2024-06-19 11:11:02.178,200.0,1/4000.0,170.0,0.0,default,240.0,32.105308,35.20807,119.9,804.941,4868.0
17116,"00:09:31,012","00:09:31,045",571.012,571.045,17116,33,2024-06-19 11:11:02.211,200.0,1/4000.0,170.0,0.0,default,240.0,32.105308,35.20807,119.9,804.941,4871.0
17117,"00:09:31,045","00:09:31,079",571.045,571.079,17117,34,2024-06-19 11:11:02.244,200.0,1/4000.0,170.0,0.0,default,240.0,32.105312,35.20808,119.9,804.941,4871.0
17118,"00:09:31,079","00:09:31,112",571.079,571.112,17118,33,2024-06-19 11:11:02.278,200.0,1/4000.0,170.0,0.0,default,240.0,32.105312,35.20808,119.9,804.941,4872.0
17119,"00:09:31,112","00:09:31,145",571.112,571.145,17119,33,2024-06-19 11:11:02.311,200.0,1/4000.0,170.0,0.0,default,240.0,32.105312,35.20808,119.9,804.941,4872.0
17120,"00:09:31,145","00:09:31,179",571.145,571.179,17120,34,2024-06-19 11:11:02.344,200.0,1/4000.0,170.0,0.0,default,240.0,32.105316,35.208089,119.9,804.941,4872.0
17121,"00:09:31,179","00:09:31,212",571.179,571.212,17121,33,2024-06-19 11:11:02.378,200.0,1/4000.0,170.0,0.0,default,240.0,32.105316,35.208089,119.9,804.941,4875.0
17122,"00:09:31,212","00:09:31,246",571.212,571.246,17122,34,2024-06-19 11:11:02.411,200.0,1/4000.0,170.0,0.0,default,240.0,32.105316,35.208089,119.9,804.941,4875.0
17123,"00:09:31,246","00:09:31,279",571.246,571.279,17123,33,2024-06-19 11:11:02.445,200.0,1/4000.0,170.0,0.0,default,240.0,32.10532,35.208099,119.9,804.941,4877.0
17124,"00:09:31,279","00:09:31,312",571.279,571.312,17124,33,2024-06-19 11:11:02.478,200.0,1/4000.0,170.0,0.0,default,240.0,32.10532,35.208099,119.9,804.941,4877.0
17125,"00:09:31,312","00:09:31,346",571.312,571.346,17125,34,2024-06-19 11:11:02.511,200.0,1/4000.0,170.0,0.0,default,240.0,32.10532,35.208099,119.9,804.941,4879.0
17126,"00:09:31,346","00:09:31,379",571.346,571.379,17126,33,2024-06-19 11:11:02.544,200.0,1/4000.0,170.0,0.0,default,240.0,32.105324,35.208108,119.9,804.941,4879.0
17127,"00:09:31,379","00:09:31,412",571.379,571.412,17127,33,2024-06-19 11:11:02.579,200.0,1/4000.0,170.0,0.0,default,240.0,32.105324,35.208108,119.9,804.941,4881.0
17128,"00:09:31,412","00:09:31,446",571.412,571.446,17128,34,2024-06-19 11:11:02.611,200.0,1/4000.0,170.0,0.0,default,240.0,32.105324,35.208108,119.9,804.941,4881.0
17129,"00:09:31,446","00:09:31,479",571.446,571.479,17129,33,2024-06-19 11:11:02.645,200.0,1/4000.0,170.0,0.0,default,240.0,32.105328,35.208118,119.9,804.941,4881.0
17130,"00:09:31,479","00:09:31,512",571.479,571.512,17130,33,2024-06-19 11:11:02.678,200.0,1/4000.0,170.0,0.0,default,240.0,32.105328,35.208118,119.9,804.941,4882.0
17131,"00:09:31,512","00:09:31,546",571.512,571.546,17131,34,2024-06-19 11:11:02.712,200.0,1/4000.0,170.0,0.0,default,240.0,32.105328,35.208118,119.9,804.941,4882.0
17132,"00:09:31,546","00:09:31,579",571.546,571.579,17132,33,2024-06-19 11:11:02.745,200.0,1/4000.0,170.0,0.0,default,240.0,32.105332,35.208127,119.9,804.941,4884.0
17133,"00:09:31,579","00:09:31,613",571.579,571.613,17133,34,2024-06-19 11:11:02.778,200.0,1/4000.0,170.0,0.0,default,240.0,32.105332,35.208127,119.9,804.941,4884.0
17134,"00:09:31,613","00:09:31,646",571.613,571.646,17134,33,2024-06-19 11:11:02.812,200.0,1/4000.0,170.0,0.0,default,240.0,32.105332,35.208127,119.9,804.941,4884.0
17135,"00:09:31,646","00:09:31,679",571.646,571.679,17135,33,2024-06-19 11:11:02.845,200.0,1/4000.0,170.0,0.0,default,240.0,32.105335,35.208137,119.9,804.941,4884.0
17136,"00:09:31,679","00:09:31,713",571.679,571.713,17136,34,2024-06-19 11:11:02.878,200.0,1/4000.0,170.0,0.0,default,240.0,32.105335,35.208137,119.9,804.941,4885.0
17137,"00:09:31,713","00:09:31,746",571.713,571.746,17137,33,2024-06-19 11:11:02.912,200.0,1/4000.0,170.0,0.0,default,240.0,32.105335,35.208137,119.9,804.941,4885.0
17138,"00:09:31,746","00:09:31,779",571.746,571.779,17138,33,2024-06-19 11:11:02.945,200.0,1/4000.0,170.0,0.0,default,240.0,32.105339,35.208146,119.9,804.941,4886.0
17139,"00:09:31,779","00:09:31,813",571.779,571.813,17139,34,2024-06-19 11:11:02.978,200.0,1/4000.0,170.0,0.0,default,240.0,32.105339,35.208146,119.9,804.941,4886.0
17140,"00:09:31,813","00:09:31,846",571.813,571.846,17140,33,2024-06-19 11:11:03.012,200.0,1/4000.0,170.0,0.0,default,240.0,32.105339,35.208146,119.9,804.941,4887.0
17141,"00:09:31,846","00:09:31,879",571.846,571.879,17141,33,2024-06-19 11:11:03.045,200.0,1/4000.0,170.0,0.0,default,240.0,32.105343,35.208156,119.9,804.941,4887.0
17142,"00:09:31,879","00:09:31,913",571.879,571.913,17142,34,2024-06-19 11:11:03.078,200.0,1/4000.0,170.0,0.0,default,240.0,32.105343,35.208156,119.9,804.941,4888.0
17143,"00:09:31,913","00:09:31,946",571.913,571.946,17143,33,2024-06-19 11:11:03.112,200.0,1/4000.0,170.0,0.0,default,240.0,32.105343,35.208156,119.9,804.941,4888.0
17144,"00:09:31,946","00:09:31,980",571.946,571.98,17144,34,2024-06-19 11:11:03.145,200.0,1/4000.0,170.0,0.0,default,240.0,32.105347,35.208165,119.9,804.941,4888.0
17145,"00:09:31,980","00:09:32,013",571.98,572.013,17145,33,2024-06-19 11:11:03.179,200.0,1/4000.0,170.0,0.0,default,240.0,32.105347,35.208165,119.9,804.941,4888.0
